text,token,attribution_score,true_label,predicted_label
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁pad,0.039433594793081284,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,ta,-0.003177773207426071,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁ye,0.09090156853199005,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁gana,-0.004216005560010672,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁ga,-0.03504901006817818,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁r,0.2934350073337555,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,hi,0.09702979773283005,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,▁h,-0.6303666830062866,neutral,anger
Arey sana live ayi thi usne bola bhula dunga m complete karao to uske fans kah rhe hai sid ko koi frak nai padta ye gana ga rhi h,</s>,0.0,neutral,anger
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,<s>,0.0,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁Plz,-0.1001478061079979,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,zz,0.13088016211986542,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁change,0.002233846578747034,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁your,-0.06061587482690811,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁look,0.07040339708328247,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁pl,-0.26378077268600464,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,zzz,0.04657494276762009,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁pl,-0.08501840382814407,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,zzz,0.040709033608436584,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁plz,-0.15821649134159088,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,zzz,0.047395218163728714,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁V,-0.11637996137142181,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,ry,0.02710484154522419,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁nice,0.2589420974254608,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁song,0.19451211392879486,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁lo,0.07031213492155075,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁sab,0.028182707726955414,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,ki,-0.1008964404463768,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁ba,0.08847272396087646,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,ap,0.11351849883794785,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁a,0.1243412122130394,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,a,0.06936503201723099,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁gaya,0.0012867858167737722,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁love,0.7229885458946228,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁u,0.166408970952034,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,▁honey,0.3602997660636902,happy,happy
Plzzz change your look plzzz plzzz plzzzz Vry nice song lo sabki baap aa gaya love u honey,</s>,0.0,happy,happy
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",<s>,0.0,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁Yeh,-0.18960435688495636,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁KPK,0.15412476658821106,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁main,0.010223988443613052,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁a,0.23585981130599976,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",ati,0.09880250692367554,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁hai,0.18636590242385864,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁,0.10587012767791748,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",",",0.086856909096241,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁Sind,-0.06561025977134705,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",h,0.002298797480762005,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁main,-0.01641860418021679,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁kon,0.10442366451025009,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁se,0.05758235603570938,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁Motor,-0.4301687479019165,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",way,-0.11916439980268478,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁bani,0.19621780514717102,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁hai,0.05546458065509796,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁NS,-0.19214780628681183,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁ne,0.040685318410396576,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁was,0.6860876083374023,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",e,-0.07367097586393356,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",▁?,-0.21673093736171722,neutral,anger
"Yeh KPK main aati hai, Sindh main kon se Motorway bani hai NS ne wase?",</s>,0.0,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,<s>,0.0,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁Pakistan,0.09588444232940674,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁kya,0.25161102414131165,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁i,-0.3455106019973755,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,dhar,0.6046655178070068,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁apni,0.24801474809646606,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁Duniya,0.2593044340610504,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁banan,-0.07975687086582184,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,u,-0.06131337583065033,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁parti,0.21757416427135468,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁hai,0.26714470982551575,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁!,-0.19032154977321625,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁Ap,-0.25200310349464417,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,ko,0.2331853061914444,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁kia,0.12624403834342957,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,▁pata,0.1219998225569725,neutral,anger
Pakistan kya idhar apni Duniya bananu parti hai! Apko kia pata,</s>,0.0,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,<s>,0.0,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁Pul,0.5165109634399414,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,wa,0.21617454290390015,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,ma,0.14103074371814728,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁ham,0.16801291704177856,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,la,-0.05331437289714813,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁bhi,-0.12090452015399933,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁usi,-0.20021258294582367,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁ka,0.14016540348529816,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁natija,0.04756610840559006,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁hai,0.006001472007483244,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁,0.06805913895368576,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,.,-0.01904621720314026,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁,0.05055120214819908,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,.,0.1281147301197052,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁Sab,-0.01140839047729969,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,ko,-0.02560763619840145,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁pata,-0.09150886535644531,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁hai,0.1533743441104889,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁kin,0.11549617350101471,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁terrorist,0.19170771539211273,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,s,-0.27949216961860657,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁ne,-0.07625659555196762,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁kar,-0.08092931658029556,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,way,-0.2321387380361557,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,a,-0.11510153114795685,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,▁tha,0.5426979660987854,neutral,anger
Pulwama hamla bhi usi ka natija hai.. Sabko pata hai kin terrorists ne karwaya tha,</s>,0.0,neutral,anger
Haahahhaahha chipkali kasi to hai what a joke,<s>,0.0,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁Haa,-0.1960860937833786,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,hah,-0.5320679545402527,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,ha,-0.050567638128995895,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,ah,-0.10177647322416306,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,ha,0.03481077402830124,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁chip,0.14031293988227844,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,kali,0.11705899983644485,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁kasi,-0.07051175832748413,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁to,0.07917914539575577,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁hai,0.15787585079669952,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁what,0.6377171277999878,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁a,0.022851204499602318,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,▁joke,0.4330874979496002,happy,surprise
Haahahhaahha chipkali kasi to hai what a joke,</s>,0.0,happy,surprise
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,<s>,0.0,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,▁Kon,0.11554732918739319,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,sa,-0.15966786444187164,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,▁Loh,0.34916558861732483,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,a,0.0012805687729269266,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,▁Qur,0.17117398977279663,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,e,0.0702500268816948,anger,anger
Konsa Loha Qureshi Sahib wo Tareen Wala Loha Jo jet main Bhar Bhar k Manwaya PTI ne Punjab main???????????,shi,-0.06518842279911041,anger,anger
