text,label,text_clean
HDB financial Services Ltd ke liye be words Sir boliye na .Terminate karne ko bola ja raha hai.badhe level pe be kya ho rahi termination? Jinki job ja rahi Unke liye be bol lijiye Accha lagega Sir,neutral,HDB financial Services Ltd ke liye be words Sir boliye na .Terminate karne ko bola ja raha hai.badhe level pe be kya ho rahi termination? Jinki job ja rahi Unke liye be bol lijiye Accha lagega Sir
ALLAH kre... Itni off net calls krni hoti hain... Khtm ho jata hai.. Or phr ufone k achy packages b nae hain:/,sad,ALLAH kre... Itni off net calls krni hoti hain... Khtm ho jata hai.. Or phr ufone k achy packages b nae hain:/
Mazdoor kha twiter use krte hai sir,neutral,Mazdoor kha twiter use krte hai sir
politics based hai House of cards,neutral,politics based hai House of cards
Baap is back,happy,Baap is back
please see your face i subscribed your channel you are best in the world allah ap ka m subscribers kar de and special thing Ramazan mubarak,neutral,please see your face i subscribed your channel you are best in the world allah ap ka m subscribers kar de and special thing Ramazan mubarak
Last seen make me shocked. Bas Dhakka lag Gaya,surprise,Last seen make me shocked. Bas Dhakka lag Gaya
Sir Juni Mandi ma Light / hour's sa nahi hai or light inquiring ka phone bhi nahi laga Raha hai so please check urgently.,neutral,Sir Juni Mandi ma Light / hour's sa nahi hai or light inquiring ka phone bhi nahi laga Raha hai so please check urgently.
Woh apni Sindh govt ki performance ky bary main kuch nhn kaha,neutral,Woh apni Sindh govt ki performance ky bary main kuch nhn kaha
Haddd ho gyi yar bc.... Ye saale suuvar... Railway ke officer kya apni ga..d mra rhe hai...,anger,Haddd ho gyi yar bc.... Ye saale suuvar... Railway ke officer kya apni ga..d mra rhe hai...
Aja tujy Balochistan daity hain sath chay b pilaty hain jaisy Abhi Nandhan ko pilai thi,neutral,Aja tujy Balochistan daity hain sath chay b pilaty hain jaisy Abhi Nandhan ko pilai thi
ek test khela aur ek plus ek name only in few opener in world who avg aur ek ka kisi data book mein nahi.,anger,ek test khela aur ek plus ek name only in few opener in world who avg aur ek ka kisi data book mein nahi.
Bhai mujhe video buht passanad ai and I subscribe your Chanel,happy,Bhai mujhe video buht passanad ai and I subscribe your Chanel
Jahangir Tareenafar ka hee tha main safar ka raha main Idhr ka raha na udhr Raha,neutral,Jahangir Tareenafar ka hee tha main safar ka raha main Idhr ka raha na udhr Raha
Honey singh honey singh nahi rahe this is not a real honey,neutral,Honey singh honey singh nahi rahe this is not a real honey
": This is what Im saying from day.1 this awaam is tharki jaahil, instead of understanding the main purpose theyre",anger,": This is what Im saying from day.1 this awaam is tharki jaahil, instead of understanding the main purpose theyre"
Meri bat ka jawab dy Mirza ko kia manty ho tum loog... Idhr udhr ki bat mat kar direct point pa aa.,neutral,Meri bat ka jawab dy Mirza ko kia manty ho tum loog... Idhr udhr ki bat mat kar direct point pa aa.
Aaj News Channels Ka Haal Kuch Badla Badla Sa Hai.,neutral,Aaj News Channels Ka Haal Kuch Badla Badla Sa Hai.
OYE MAIN NEWS MEIN AA GAYA... THANK YOU MONU BABA xD via,happy,OYE MAIN NEWS MEIN AA GAYA... THANK YOU MONU BABA xD via
Mera toh lockdown khul gaya. Baki ka bhi khul jayega lagta hai.,neutral,Mera toh lockdown khul gaya. Baki ka bhi khul jayega lagta hai.
"Yo yo jiske piche lagta hai life bana deta hai, this time .",neutral,"Yo yo jiske piche lagta hai life bana deta hai, this time ."
assalamualaikum imran Khan sahab hum wo log jo ehsas program ma sa pasa na la sAka bokh sa yahA log mar raha hi Allah ka wasta ha imRan sahab humara khuch kijiya plz month sA koi kam kaj nahi Mila na koi karwTa ha plz for Allah kind on us plz for Allah,sad,assalamualaikum imran Khan sahab hum wo log jo ehsas program ma sa pasa na la sAka bokh sa yahA log mar raha hi Allah ka wasta ha imRan sahab humara khuch kijiya plz month sA koi kam kaj nahi Mila na koi karwTa ha plz for Allah kind on us plz for Allah
inshallah mein pemra k khelaf rit cheleng karne ja raha hn jitney tv chenls ramdan mein fahashi phela rahe hein ye hamara deen hai...assey chenals progaramo mein wahhayati galey lagana moto bike k pechey bathana be tuke sawal jo deen k khelaf be pardagi hath pakar na,anger,inshallah mein pemra k khelaf rit cheleng karne ja raha hn jitney tv chenls ramdan mein fahashi phela rahe hein ye hamara deen hai...assey chenals progaramo mein wahhayati galey lagana moto bike k pechey bathana be tuke sawal jo deen k khelaf be pardagi hath pakar na
Mery pass Huawei honor c hy dead hy jis kisi ko chhye mery no pe rabta kary sirf Lahore sey.,neutral,Mery pass Huawei honor c hy dead hy jis kisi ko chhye mery no pe rabta kary sirf Lahore sey.
Musalman or Dalit ki Linching Ke liye Use kiya Jata Ye wali Mata ka Baaki Koi MATLAB he Nhai Hai inse.....,sad,Musalman or Dalit ki Linching Ke liye Use kiya Jata Ye wali Mata ka Baaki Koi MATLAB he Nhai Hai inse.....
After watching this... Pew Die Pie to T-series Sai khel khel gya bancho..,anger,After watching this... Pew Die Pie to T-series Sai khel khel gya bancho..
ma z7 ke lcd chaya kisi ka pas ha to pls contecr me,neutral,ma z7 ke lcd chaya kisi ka pas ha to pls contecr me
*On call* Me: I love you too Someone: Tera bhi katega Me: Bsdk! Apni Maa ko bol rha tha... *Awkward Silence*,anger,*On call* Me: I love you too Someone: Tera bhi katega Me: Bsdk! Apni Maa ko bol rha tha... *Awkward Silence*
Sab singers aur rappers ka baaappp aa gya haii,happy,Sab singers aur rappers ka baaappp aa gya haii
Must watch video in this lockdown time. we are safe being at home thanks to those who are at the forefront protecting us. Kya Udaas Huaa Jaaye,happy,Must watch video in this lockdown time. we are safe being at home thanks to those who are at the forefront protecting us. Kya Udaas Huaa Jaaye
#PMModi to address Nation at pm tonight. Ye pm waala slot is too dangerous. Demonetisation pm Lockdown pm Ab kya? #Lockdown4 #NarendraModi,fear,PMModi to address Nation at pm tonight. Ye pm waala slot is too dangerous. Demonetisation pm Lockdown pm Ab kya? Lockdown4 NarendraModi
Sahi bat hai but in sub any party any politician and bureaucrats are fool proof in this matter.,neutral,Sahi bat hai but in sub any party any politician and bureaucrats are fool proof in this matter.
faida tab hai jub is per action ho aur malik riaz ko idaro nay zyda hi azadi di hui hai jo apni colony main zameen sale ker kay again us per kabza kerwa leta hai kiti overseas pakistanies ki complains hain is ke khilaaf idaray apni corruption bachanay k liay isy bacha rahay hain,anger,faida tab hai jub is per action ho aur malik riaz ko idaro nay zyda hi azadi di hui hai jo apni colony main zameen sale ker kay again us per kabza kerwa leta hai kiti overseas pakistanies ki complains hain is ke khilaaf idaray apni corruption bachanay k liay isy bacha rahay hain
Pak aur india bhai bhai hain i love india and pak both,neutral,Pak aur india bhai bhai hain i love india and pak both
Baap aaya hai baap...Music industry ka daddy...Raftaar and badshah ka baap aaya hai...Hit like if u agree...Yo Yo Honey singhaaa,neutral,Baap aaya hai baap...Music industry ka daddy...Raftaar and badshah ka baap aaya hai...Hit like if u agree...Yo Yo Honey singhaaa
Burger Girls in Hell: Lucifer yaawr kuch kro please mujhy sunburn hu rhy ha,happy,Burger Girls in Hell: Lucifer yaawr kuch kro please mujhy sunburn hu rhy ha
chief minister sir please salary problem bhi dur kara dijiye jisse lockdown me karcha chala sake bahut problem ho rahi hai jaha pe job karte hai waha pe salary nahi de rahe lockdown me balki dhamki aur gali dete hai Gaurav Khanduja,fear,chief minister sir please salary problem bhi dur kara dijiye jisse lockdown me karcha chala sake bahut problem ho rahi hai jaha pe job karte hai waha pe salary nahi de rahe lockdown me balki dhamki aur gali dete hai Gaurav Khanduja
"I need to sale my Honor x /3GB, /10 condition with all original accessories, with box and purchase slip, one hand use, only one month use, Lahore, contact # Rs. Mobile phone neat and clean without any scratch.",neutral,"I need to sale my Honor x /3GB, /10 condition with all original accessories, with box and purchase slip, one hand use, only one month use, Lahore, contact # Rs. Mobile phone neat and clean without any scratch."
may huawei p8 gb ram gb room ka set chahiay. up to tak. conteck no peshawar,neutral,may huawei p8 gb ram gb room ka set chahiay. up to tak. conteck no peshawar
Acha wow. Weather forecast mein tjhy Delhi ka deny lag jau???,happy,Acha wow. Weather forecast mein tjhy Delhi ka deny lag jau???
"Muhbbt.koi khairat nhi jo guidnc pr mel jaye ,yeh bndo k drmiyan cnctn hai , lkn baazaru insan mtlb jo nsli na ho use izat ki prwa nhi hoti na apni na mehboob , chunache uski muhhbt sachi hogi lkn nasal bro nasal , nasli hona bht zaruri hai",neutral,"Muhbbt.koi khairat nhi jo guidnc pr mel jaye ,yeh bndo k drmiyan cnctn hai , lkn baazaru insan mtlb jo nsli na ho use izat ki prwa nhi hoti na apni na mehboob , chunache uski muhhbt sachi hogi lkn nasal bro nasal , nasli hona bht zaruri hai"
agar kisi nx mate sale karna hai full box ho or wrnty main ho to rabta karain condition by ho...07... (wahcant...taxila.....hassan abdal) waly rabta karain,neutral,agar kisi nx mate sale karna hai full box ho or wrnty main ho to rabta karain condition by ho...07... (wahcant...taxila.....hassan abdal) waly rabta karain
exchange qmobile s3 my Oale X1 mp back cam and mp front with flash android marshmallow gb ram gb rom finger print perfect work No hanging problem Cabat se gir gya thaw to screen broke hogye ki hai orginal touch perfect work mere px peXe nh hai is liye nh karwarha exchange possible but no diff exchange possible i am karachi contact,neutral,exchange qmobile s3 my Oale X1 mp back cam and mp front with flash android marshmallow gb ram gb rom finger print perfect work No hanging problem Cabat se gir gya thaw to screen broke hogye ki hai orginal touch perfect work mere px peXe nh hai is liye nh karwarha exchange possible but no diff exchange possible i am karachi contact
AGR koi faisalabad me ye sale KR RHA ho to mujh see rabta kre,neutral,AGR koi faisalabad me ye sale KR RHA ho to mujh see rabta kre
"sir, video ma awaz nahi aati ....... agar aati hai to baun kam............ please check",neutral,"sir, video ma awaz nahi aati ....... agar aati hai to baun kam............ please check"
Love marriage thi lekin phir bhi her husband was ready for marriage Pyaar ek dhoka hai,sad,Love marriage thi lekin phir bhi her husband was ready for marriage Pyaar ek dhoka hai
Yo yo is rock Mere EX se milti hai teri sakal jst wow,neutral,Yo yo is rock Mere EX se milti hai teri sakal jst wow
If you are reading this please say a prayer for me and my family. All of my family members except abba and bhai feel sick and unlike normal days usual medication is not working for us.,sad,If you are reading this please say a prayer for me and my family. All of my family members except abba and bhai feel sick and unlike normal days usual medication is not working for us.
Bhai or ko b tag krdia kro,neutral,Bhai or ko b tag krdia kro
: #Ertugral When someone says :. Ertugrul acha drama nhi hai. Pakistani awaam:,neutral,: Ertugral When someone says :. Ertugrul acha drama nhi hai. Pakistani awaam:
kal meri barthday hai so plz likeeee and give me gift,neutral,kal meri barthday hai so plz likeeee and give me gift
Tm to bhat h batt dala*l hu Pehly kehty gareeb mar raha ab Gafoo ko mall waly paise de rahe to on k haq main boldiya Mujhe bataw tere bewi k ilawa konsy gareeb waha jaty hai,anger,Tm to bhat h batt dala*l hu Pehly kehty gareeb mar raha ab Gafoo ko mall waly paise de rahe to on k haq main boldiya Mujhe bataw tere bewi k ilawa konsy gareeb waha jaty hai
aap Saharanpur se h btao tumko tumhari ankho se itne clear dikhe kya,neutral,aap Saharanpur se h btao tumko tumhari ankho se itne clear dikhe kya
kiddo i am from quetta balochistan khuwab acha dekhty ho,neutral,kiddo i am from quetta balochistan khuwab acha dekhty ho
honey singh fan har tarf phia do facebook instagran par hum ko is ko billion ka par pohchana hai,neutral,honey singh fan har tarf phia do facebook instagran par hum ko is ko billion ka par pohchana hai
Allah nai is ko is mehnat yaqeen aur aur achi niyat ki badolat bht nawaza...lucky hardworker men,neutral,Allah nai is ko is mehnat yaqeen aur aur achi niyat ki badolat bht nawaza...lucky hardworker men
Abe jhandu sister ke sath tum karte ho jahilo,neutral,Abe jhandu sister ke sath tum karte ho jahilo
Sir plz krna ehsaan or meri dil sy dua hai apka b jldi khtam ho,neutral,Sir plz krna ehsaan or meri dil sy dua hai apka b jldi khtam ho
kaon kaon yo yo ka fan h,neutral,kaon kaon yo yo ka fan h
Sir. Aaj shaam ki report NIL aayi kya Becoz these figures are of AM bulletin,neutral,Sir. Aaj shaam ki report NIL aayi kya Becoz these figures are of AM bulletin
Jafarabad Main Motorcycle Chen Li ll VSH NEWS Report From Jafarabad via,neutral,Jafarabad Main Motorcycle Chen Li ll VSH NEWS Report From Jafarabad via
Kam khao. Kuch bhi khane mein minutes kaise lag sakte hain?,neutral,Kam khao. Kuch bhi khane mein minutes kaise lag sakte hain?
jaan le k maanoge kya. Plz upload the song.. We all r waiting.. #ShehnaazGill #KehGayiSorry,neutral,jaan le k maanoge kya. Plz upload the song.. We all r waiting.. ShehnaazGill KehGayiSorry
Bc views show karo....hang ho gae hain. ..... Views kab bade hue show honge. Anyone answer plz.,anger,Bc views show karo....hang ho gae hain. ..... Views kab bade hue show honge. Anyone answer plz.
"#ReturnPOK ""Assalam o Alaikum"" Nuff said?",neutral,"ReturnPOK ""Assalam o Alaikum"" Nuff said?"
Zaheri bath hai when you will go faster you 'll burn more calories as compare to slow movement. But if there in no slope,neutral,Zaheri bath hai when you will go faster you 'll burn more calories as compare to slow movement. But if there in no slope
Hahah mom bilkul hi eysi hain but I love hear &lt;3 mamma abhi tu ap meri dost thi hahaha waki ak dafa ye hi mera sat hua tha,happy,Hahah mom bilkul hi eysi hain but I love hear &lt;3 mamma abhi tu ap meri dost thi hahaha waki ak dafa ye hi mera sat hua tha
MeNa Ya Cell JaB aYe thA New taB ka leYa hUa ha MuJa BhT aCha LeGa pEr G weLa MaSla bAKi sUb BhT aCha Ha BeTtrY tIme mIng KaMal kI hA FrIendS Or CaMera bE aCha ha niCe PHone,happy,MeNa Ya Cell JaB aYe thA New taB ka leYa hUa ha MuJa BhT aCha LeGa pEr G weLa MaSla bAKi sUb BhT aCha Ha BeTtrY tIme mIng KaMal kI hA FrIendS Or CaMera bE aCha ha niCe PHone
Abey bsdk merko untag kar na convo chalaane ke pehle comments mei,anger,Abey bsdk merko untag kar na convo chalaane ke pehle comments mei
Wowwww.. Guru sir u r the best singer in the world ........ sir bht Kamal song h... Bht accha nd u also.... My fav.,happy,Wow Guru sir u r the best singer in the world ........ sir bht Kamal song h... Bht accha nd u also.... My fav.
Assalam o alikum sir g... please jail mulazmeen ki bhe help karin wo kab se PTI Government ki tarf dekh rahe hain.. salry sub se kam duty hardly no promotion time sir please ap ko behtr pata hai ..,neutral,Assalam o alikum sir g... please jail mulazmeen ki bhe help karin wo kab se PTI Government ki tarf dekh rahe hain.. salry sub se kam duty hardly no promotion time sir please ap ko behtr pata hai ..
Kch alag hi level hai is songa ka yar.. jst love it,happy,Kch alag hi level hai is songa ka yar.. jst love it
